f_findingid,s_studyid,s_ericid,reviewid,s_interventionid,s_intervention_name,s_productid,s_product_name,s_citation,s_publication,s_publication_date,s_posting_date,s_purpose_of_review,s_study_page_url,s_protocol,s_protocol_version,s_standards_version,s_study_design,s_study_rating,s_rating_reason,s_ineligibility_reason,s_class_type_general,s_class_type_inclusion,s_ell,s_frpl,s_international,s_swd,s_gender_female,s_gender_male,s_ethnicity_hispanic,s_ethnicity_not_hispanic,s_race_asian,s_race_black,s_race_native_american,s_race_other,s_race_pacific_islander,s_race_white,s_school_type_charter,s_school_type_parochial,s_school_type_private,s_school_type_public,s_urbanicity_rural,s_urbanicity_suburban,s_urbanicity_urban,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,f_comparison,f_outcome_domain,f_outcome_measure,f_period,f_sample_description,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_cluster_ss,f_t_cluster_ss,f_c_cluster_ss,f_t_mean,f_c_mean,f_t_sd,f_c_sd,f_effect_size_study,f_effect_size_wwc,f_improvement_index,f_p_value_study,f_p_value_wwc,f_icc,f_is_stat_sig,f_finding_rating,f_essa_rating,s_multisite,f_l1_unit_of_analysis,qed,with_res,version_2_1_up,grade_band,grade_ece,grade_3_6,grade_k_3,grade_6_9,grade_9_12,topic,outcome_domain,alphabetics,literacy,math,other,science,interpersonal,intrapersonal,progress,comprehension,fluency,writing,outcome_var,category,broad,narrow,researcher,developer
6362,84229,,1901830,214,Success for AllÃÂÃÂ®,672,Success for AllÃÂÃÂ® (Beginning Reading),"Tracey, L., Chambers, B., Slavin, R. E., Madden, N. A., Cheung, A., & Hanley, P. (2014). Success for All in England: Results from the third year of a national evaluation. SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.","SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.",2014,,Intervention Report,/Study/84229,Beginning Reading,3,3,QED,Meets WWC standards with reservations, it uses a quasi-experimental design in which the analytic intervention and comparison groups satisfy the baseline equivalence requirement.,,,,33.5,38.5,1,,,,,,,,,100,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,58.369999,Reading fluency,the york assessment of reading comprehension (yarc) reading rate,3 Years,Full sample,False,737,356,381,35,17,18,60.970001,58.369999,,,.11,.17700633,7,,.01694628,,False,Meets WWC standards with reservations,,True,Student,1,1,1,K-3,0,0,1,0,0,literacy,reading fluency,0,0,0,0,0,0,0,0,0,1,0,york assessment of reading comprehension (yarc),narrow,0,1,0,0
6351,84229,,1901830,214,Success for AllÃÂÃÂ®,672,Success for AllÃÂÃÂ® (Beginning Reading),"Tracey, L., Chambers, B., Slavin, R. E., Madden, N. A., Cheung, A., & Hanley, P. (2014). Success for All in England: Results from the third year of a national evaluation. SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.","SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.",2014,,Intervention Report,/Study/84229,Beginning Reading,3,3,QED,Meets WWC standards with reservations, it uses a quasi-experimental design in which the analytic intervention and comparison groups satisfy the baseline equivalence requirement.,,,,33.5,38.5,1,,,,,,,,,100,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,61.470001,Alphabetics,woodcock johnson (wj): word identification subtest,3 Years,Full sample,False,886,415,471,35,17,18,64.660004,61.470001,,,.2,.20984712,8,.050000001,.20147839,.2,True,Meets WWC standards with reservations,ESSA Tier 2,True,Student,1,1,1,K-3,0,0,1,0,0,literacy,alphabetics,1,0,0,0,0,0,0,0,0,0,0,woodcock johnson,narrow,0,1,0,0
6432,84229,,1901830,214,Success for AllÃÂÃÂ®,672,Success for AllÃÂÃÂ® (Beginning Reading),"Tracey, L., Chambers, B., Slavin, R. E., Madden, N. A., Cheung, A., & Hanley, P. (2014). Success for All in England: Results from the third year of a national evaluation. SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.","SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.",2014,,Intervention Report,/Study/84229,Beginning Reading,3,3,QED,Meets WWC standards with reservations, it uses a quasi-experimental design in which the analytic intervention and comparison groups satisfy the baseline equivalence requirement.,,,,33.5,38.5,1,,,,,,,,,100,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,46.639999,Reading fluency,the york assessment of reading comprehension (yarc) accuracy,3 Years,Full sample,False,880,412,468,35,17,18,47.5,46.639999,,,.12,.087335579,3,,.1970852,,False,Meets WWC standards with reservations,,True,Student,1,1,1,K-3,0,0,1,0,0,literacy,reading fluency,0,0,0,0,0,0,0,0,0,1,0,york assessment of reading comprehension (yarc),narrow,0,1,0,0
6352,84229,,1901830,214,Success for AllÃÂÃÂ®,672,Success for AllÃÂÃÂ® (Beginning Reading),"Tracey, L., Chambers, B., Slavin, R. E., Madden, N. A., Cheung, A., & Hanley, P. (2014). Success for All in England: Results from the third year of a national evaluation. SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.","SAGE Open, 4(3), 1ÃÂ¢ÃÂÃÂ10.",2014,,Intervention Report,/Study/84229,Beginning Reading,3,3,QED,Meets WWC standards with reservations, it uses a quasi-experimental design in which the analytic intervention and comparison groups satisfy the baseline equivalence requirement.,,,,33.5,38.5,1,,,,,,,,,100,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,27.65,Alphabetics,woodcock johnson (wj): word attack subtest,3 Years,Full sample,False,886,415,471,35,17,18,29.219999,27.65,,,.25,.18055253,7,.0099999998,.27158433,.2,True,Meets WWC standards with reservations,ESSA Tier 2,True,Student,1,1,1,K-3,0,0,1,0,0,literacy,alphabetics,1,0,0,0,0,0,0,0,0,0,0,woodcock johnson,narrow,0,1,0,0
7457,84230,,1901904,1279,Prentice Hall/Pearson LiteratureÃÂÃÂ© (2007-15),682,"Prentice Hall/Pearson Literature (c)2007, 2010, 2012, 2015 (Adolescent Literacy)","Berry, T., Eddy, R. M., Fleischer, D., Asgarian, M., & Malek, Y. (2007). The effects of Prentice Hall Literature (Penguin Edition) curriculum on student performance: Randomized control trial final report. Claremont, CA: Claremont Graduate University.","Claremont, CA: Claremont Graduate University.",2007,,Intervention Report,/Study/84230,Adolescent Literacy,3,3,RCT,Meets WWC standards with reservations," it is a compromised randomized controlled trial, but the analytic intervention and comparison groups satisfy the baseline equivalence requirement.",,1,,6.8000002,,,,53.200001,46.799999,24.1,75.900002,4.3000002,10.3,,16.1,,45.299999,,,,1,,1,,1,0,0,0,0,0,0,0,0,1,42.48,Literacy achievement,iowa test of basic skills (itbs): reading language,9 Months,Grade: 7,False,722,409,313,13,6,7,43.740002,42.48,,,,.047541164,2,.463,.5271861,,False,Meets WWC standards with reservations,,,Student,0,1,1,6-9,0,0,0,1,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,iowa test of basic skills (itbs),broad,1,0,0,0
7487,84230,,1901904,1279,Prentice Hall/Pearson LiteratureÃÂÃÂ© (2007-15),682,"Prentice Hall/Pearson Literature (c)2007, 2010, 2012, 2015 (Adolescent Literacy)","Berry, T., Eddy, R. M., Fleischer, D., Asgarian, M., & Malek, Y. (2007). The effects of Prentice Hall Literature (Penguin Edition) curriculum on student performance: Randomized control trial final report. Claremont, CA: Claremont Graduate University.","Claremont, CA: Claremont Graduate University.",2007,,Intervention Report,/Study/84230,Adolescent Literacy,3,3,RCT,Meets WWC standards with reservations," it is a compromised randomized controlled trial, but the analytic intervention and comparison groups satisfy the baseline equivalence requirement.",,1,,6.8000002,,,,53.200001,46.799999,24.1,75.900002,4.3000002,10.3,,16.1,,45.299999,,,,1,,1,,1,0,0,0,0,0,0,0,0,1,48.189999,Comprehension,iowa test of basic skills (itbs): reading comprehension,9 Months,Grade: 7,False,726,414,312,13,6,7,47.209999,48.189999,,,,-.036422402,-1,.54500002,.62744755,,False,Meets WWC standards with reservations,,,Student,0,1,1,6-9,0,0,0,1,0,literacy,reading comprehension,0,0,0,0,0,0,0,0,1,0,0,iowa test of basic skills (itbs),broad,1,0,0,0
10344,84230,,1901904,1279,Prentice Hall/Pearson LiteratureÃÂÃÂ© (2007-15),682,"Prentice Hall/Pearson Literature (c)2007, 2010, 2012, 2015 (Adolescent Literacy)","Berry, T., Eddy, R. M., Fleischer, D., Asgarian, M., & Malek, Y. (2007). The effects of Prentice Hall Literature (Penguin Edition) curriculum on student performance: Randomized control trial final report. Claremont, CA: Claremont Graduate University.","Claremont, CA: Claremont Graduate University.",2007,,Intervention Report,/Study/84230,Adolescent Literacy,3,3,RCT,Meets WWC standards with reservations," it is a compromised randomized controlled trial, but the analytic intervention and comparison groups satisfy the baseline equivalence requirement.",,1,,6.8000002,,,,53.200001,46.799999,24.1,75.900002,4.3000002,10.3,,16.1,,45.299999,,,,1,,1,,1,0,0,0,0,0,0,0,0,1,47.580002,Comprehension,iowa test of educational development (ited): reading subtest,9 Months,Grade: 9,False,901,476,425,18,9,9,45.450001,47.580002,,,,-.084429286,-3,.345,.20681329,,False,Meets WWC standards with reservations,,,Student,0,1,1,6-9,0,0,0,1,0,literacy,reading comprehension,0,0,0,0,0,0,0,0,1,0,0,iowa test of educational development (ited),broad,1,0,0,0
10432,84230,,1901904,1279,Prentice Hall/Pearson LiteratureÃÂÃÂ© (2007-15),682,"Prentice Hall/Pearson Literature (c)2007, 2010, 2012, 2015 (Adolescent Literacy)","Berry, T., Eddy, R. M., Fleischer, D., Asgarian, M., & Malek, Y. (2007). The effects of Prentice Hall Literature (Penguin Edition) curriculum on student performance: Randomized control trial final report. Claremont, CA: Claremont Graduate University.","Claremont, CA: Claremont Graduate University.",2007,,Intervention Report,/Study/84230,Adolescent Literacy,3,3,RCT,Meets WWC standards with reservations," it is a compromised randomized controlled trial, but the analytic intervention and comparison groups satisfy the baseline equivalence requirement.",,1,,6.8000002,,,,53.200001,46.799999,24.1,75.900002,4.3000002,10.3,,16.1,,45.299999,,,,1,,1,,1,0,0,0,0,0,0,0,0,1,50,Literacy achievement,iowa test of educational development (ited): spelling subtest,9 Months,Grade: 9,False,904,478,426,18,9,9,51.380001,50,,,,.05330186,2,.53299999,.42435777,,False,Meets WWC standards with reservations,,,Student,0,1,1,6-9,0,0,0,1,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,iowa test of educational development (ited),broad,1,0,0,0
9001,84959,ED558845,1902412,1284,Achieve3000ÃÂÃÂ®,691,Achieve3000 (Adolescent Literacy),"Borman, G. D., Park, S. J., & Min, S. (2015). The district-wide effectiveness of the Achieve3000 program: A quasi-experimental study. Madison: Measured Decisions, Inc. and the University of Wisconsin-Madison. ","Madison: Measured Decisions, Inc. and the University of Wisconsin-Madison. ",2015,2/27/2018 10:00:00 AM,Intervention Report,/Study/84959,Adolescent Literacy,3,3,QED,Meets WWC standards with reservations, it uses a quasi-experimental design in which the analytic intervention and comparison groups satisfy the baseline equivalence requirement.,,1,,30,49,,,51,49,69,31,14,3,,71,,12,,,,1,,1,,0,0,0,0,1,0,1,0,0,0,377.35999,Literacy achievement,california standards test english language arts (cst-ela),1 Year,Grades 4-8,False,9527,1957,7570,9527,1957,7570,379.70999,377.35999,,,.039999999,.039999999,2,.00089999998,.1157712,,True,Meets WWC standards with reservations,,,Student,1,1,1,3-6,0,1,0,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,california standards test (cst),broad,1,0,0,0
10314,84974,,1902812,1284,Achieve3000ÃÂÃÂ®,691,Achieve3000 (Adolescent Literacy),"Tracey, D. H., & Young, J. W. (2004). Evaluation of KidBiz3000: Bayonne study final report. Lakewood, NJ: Achieve3000.","Lakewood, NJ: Achieve3000.",2004,2/27/2018 10:00:00 AM,Intervention Report,/Study/84974,Adolescent Literacy,3,3,QED,Meets WWC standards with reservations, it uses a quasi-experimental design in which the analytic intervention and comparison groups satisfy the baseline equivalence requirement.,,1,,0,33.400002,,,50,50,17.799999,82.199997,,5.5,,17.1,,69.900002,,,,1,,,1,0,0,0,0,1,0,0,0,0,1,817.57001,Comprehension,scholastic reading inventory (sri),9 Months,Grade 5,False,156,80,76,156,80,76,866.06464,817.57001,,,,.29121748,11,,.070999131,.2,False,Meets WWC standards with reservations,,,Student,1,1,1,3-6,0,1,0,0,0,literacy,reading comprehension,0,0,0,0,0,0,0,0,1,0,0,scholastic reading inventory (sri),narrow,0,1,0,0
7925,85028,,1902264,309,Accelerated MathÃÂ® ,684,Accelerated MathÃÂ®  (Primary Mathematics),"Caputo, M. T. (2007). A comparison of the effects of the Accelerated Math program and the Delaware Procedural Fluency Workbook program on academic growth in grade six at X middle school (Unpublished doctoral dissertation). Wilmington University, DE.","Wilmington University, DE",2007,,Intervention Report,/Study/85028,Primary Mathematics,3.0999999,3,RCT,Meets WWC standards without reservations, it is a randomized controlled trial with low attrition.,,1,,0,62,,,54,46,33,67,,43,,,,21,,,,1,,1,,1,0,0,0,0,0,0,0,0,1,477.81,General Mathematics Achievement,delaware state test: math,1 Year,Full sample,False,70,38,32,4,2,2,,477.81,,,,.12989721,5,.50599998,.80512142,.2,False,Meets WWC standards without reservations,,,Student,0,0,1,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,delaware student testing program (dstp),broad,1,0,0,0
7924,85028,,1902264,309,Accelerated MathÃÂ® ,684,Accelerated MathÃÂ®  (Primary Mathematics),"Caputo, M. T. (2007). A comparison of the effects of the Accelerated Math program and the Delaware Procedural Fluency Workbook program on academic growth in grade six at X middle school (Unpublished doctoral dissertation). Wilmington University, DE.","Wilmington University, DE",2007,,Intervention Report,/Study/85028,Primary Mathematics,3.0999999,3,RCT,Meets WWC standards without reservations, it is a randomized controlled trial with low attrition.,,1,,0,62,,,54,46,33,67,,43,,,,21,,,,1,,1,,1,0,0,0,0,0,0,0,0,1,221.09,General Mathematics Achievement,northwest evaluation association (nwea) measures of academic progress (map): mathematics,1 Year,Full sample,False,70,38,32,4,2,2,,221.09,,,,.036176108,1,.80800003,.94520247,.2,False,Meets WWC standards without reservations,,,Student,0,0,1,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,nwea measures of academic progress (map),broad,1,0,0,0
7923,85028,,1902264,309,Accelerated MathÃÂ® ,684,Accelerated MathÃÂ®  (Primary Mathematics),"Caputo, M. T. (2007). A comparison of the effects of the Accelerated Math program and the Delaware Procedural Fluency Workbook program on academic growth in grade six at X middle school (Unpublished doctoral dissertation). Wilmington University, DE.","Wilmington University, DE",2007,,Intervention Report,/Study/85028,Primary Mathematics,3.0999999,3,RCT,Meets WWC standards without reservations, it is a randomized controlled trial with low attrition.,,1,,0,62,,,54,46,33,67,,43,,,,21,,,,1,,1,,1,0,0,0,0,0,0,0,0,1,744.5,General Mathematics Achievement,star math scale scores,1 Year,Full sample,False,70,38,32,4,2,2,,744.5,,,-.18700001,-.18700001,-7,.368,.72254241,.2,False,Meets WWC standards without reservations,,,Student,0,0,1,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,renaissance star,developer,0,0,0,1
9011,85204,,1903224,309,Accelerated MathÃÂ® ,684,Accelerated MathÃÂ®  (Primary Mathematics),"Lambert, R., & Algozzine, B. (2009). Accelerated Math evaluation report (Middle school sample). Charlotte: Center for Educational Measurement and Evaluation, University of North Carolina at Charlotte.","Charlotte: Center for Educational Measurement and Evaluation, University of North Carolina at Charlotte.",2009,,Intervention Report,/Study/85204,Primary Mathematics,3.0999999,3,RCT,Meets WWC standards with reservations," it is a randomized controlled trial with high attrition, but the analytic intervention and comparison groups satisfy the baseline equivalence requirement.",,1,,,31,,,49,51,,,,,,,,70,,,,1,,,,1,0,0,0,1,0,0,0,0,1,50.189999,General Mathematics Achievement,terra nova normal curve equivalent scores,9 Months,Full sample,False,633,314,319,46,23,23,51.369999,50.189999,,,,.072999999,3,.18700001,.62900001,.2,False,Meets WWC standards with reservations,,,Student,0,1,1,6-9,0,0,0,1,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,terranova,broad,1,0,0,0
11188,85205,,1902547,309,Accelerated MathÃÂ® ,684,Accelerated MathÃÂ®  (Primary Mathematics),"Lambert, R., Algozzine, B., & McGee, J. (2014). Effects of progress monitoring on math performance of at-risk students (Elementary school sample). British Journal of Education, Society and Behavioural Science, 4(4) 527-540.","British Journal of Education, Society and Behavioural Science, 4(4) 527-540",2014,,Intervention Report,/Study/85205,Primary Mathematics,3.0999999,3,RCT,Meets WWC standards without reservations, it is a randomized controlled trial with low attrition.,,1,,,76,,,51.400002,48.599998,,,,,,,,60,,,,1,,,,1,0,0,0,1,0,0,0,0,1,46.900002,General Mathematics Achievement,terra nova normal curve equivalent scores,6 Months,Full sample,False,504,256,248,36,18,18,49.869999,46.900002,,,,.149,6,.249,.38100001,.2,False,Meets WWC standards without reservations,,,Student,0,0,1,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,terranova,broad,1,0,0,0
11183,85205,,1902547,309,Accelerated MathÃÂ® ,684,Accelerated MathÃÂ®  (Primary Mathematics),"Lambert, R., Algozzine, B., & McGee, J. (2014). Effects of progress monitoring on math performance of at-risk students (Elementary school sample). British Journal of Education, Society and Behavioural Science, 4(4) 527-540.","British Journal of Education, Society and Behavioural Science, 4(4) 527-540",2014,,Intervention Report,/Study/85205,Primary Mathematics,3.0999999,3,RCT,Meets WWC standards without reservations, it is a randomized controlled trial with low attrition.,,1,,,76,,,51.400002,48.599998,,,,,,,,60,,,,1,,,,1,0,0,0,1,0,0,0,0,1,44.709999,General Mathematics Achievement,star math normal curve equivalent scores,6 Months,Full sample,False,666,337,329,36,18,18,51.16,44.709999,,,,.29499999,12,.035999998,.075999998,.2,False,Meets WWC standards without reservations,,,Student,0,0,1,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,renaissance star,developer,0,0,0,1
7992,85292,,1902260,17,Saxon Math,673,Saxon Math (Primary Mathematics),"Resendez, M., Fahmy, A., & Manley, M. A. (2005). The relationship between using Saxon Middle School Math and student performance on Texas statewide assessments [Sample 1]. Jackson, WY: PRES Associates, Inc."," Jackson, WY: PRES Associates, Inc.",2005,,Intervention Report,/Study/85292,Primary Mathematics,3.0999999,3,QED,Meets WWC standards with reservations, it uses a quasi-experimental design in which the analytic intervention and comparison groups satisfy the baseline equivalence requirement.,,,,5,,,,50,50,40,60,,10,,45,,45,,,,,1,1,1,1,0,0,0,0,0,0,0,0,1,82.269997,General Mathematics Achievement,texas learning index (taas) for math,2 Years,Grade: 7,False,3054,1472,1582,25,12,13,83.779999,82.269997,,,.059999999,.17007719,7,,.35440916,.2,False,Meets WWC standards with reservations,,,Student,1,1,1,6-9,0,0,0,1,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,texas assessment of academic skills (taas),broad,1,0,0,0
9739,85359,,1902748,1314,Parent-Alert System,,,"Bergman, P. & Chan, E.W. (2017). Leveraging technology to engage parents at scale: Evidence from a randomized controlled trial. New York, NY: Teachers College, Columbia University.","New York, NY: Teachers College, Columbia University.",2017,6/5/2019 11:45:00 AM,Grant Competition,/Study/85359,Review of Individual Studies,3,3,RCT,Meets WWC standards with reservations," it is a compromised randomized controlled trial, but the analytic intervention and comparison groups satisfy the baseline equivalence requirement.",,1,,0,0,,,49,51,0,0,,16,,84,,,,,,1,,,1,0,0,1,0,0,0,1,0,0,0,,Academic achievement,smarter balanced assessment: reading,2 Semesters,Full sample,False,925,498,427,925,498,427,,,,,,-.081573524,-3,,.21712075,,False,Meets WWC standards with reservations,,True,Student,0,1,1,9-12,0,0,0,0,1,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,smarter balanced asessment consortium (sbac),broad,1,0,0,0
9738,85359,,1902748,1314,Parent-Alert System,,,"Bergman, P. & Chan, E.W. (2017). Leveraging technology to engage parents at scale: Evidence from a randomized controlled trial. New York, NY: Teachers College, Columbia University.","New York, NY: Teachers College, Columbia University.",2017,6/5/2019 11:45:00 AM,Grant Competition,/Study/85359,Review of Individual Studies,3,3,RCT,Meets WWC standards with reservations," it is a compromised randomized controlled trial, but the analytic intervention and comparison groups satisfy the baseline equivalence requirement.",,1,,0,0,,,49,51,0,0,,16,,84,,,,,,1,,,1,0,0,1,0,0,0,1,0,0,0,,Academic achievement,smarter balanced assessment: math,2 Semesters,Full sample,False,927,500,427,927,500,427,,,,,,-.010074716,0,,.87858427,,False,Meets WWC standards with reservations,,True,Student,0,1,1,9-12,0,0,0,0,1,math,general math,0,0,1,0,0,0,0,0,0,0,0,smarter balanced asessment consortium (sbac),broad,1,0,0,0
