f_findingid,s_studyid,s_interventionid,s_intervention_name,s_citation,s_purpose_of_review,s_protocol,s_protocol_version,s_standards_version,s_study_design,s_study_rating,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,f_outcome_domain,f_outcome_measure,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_t_cluster_ss,f_c_cluster_ss,f_cluster_ss,f_t_mean,f_c_mean,f_t_sd,f_c_sd,f_effect_size_study,f_effect_size_wwc,f_p_value_study,f_p_value_wwc,f_icc,s_multisite,revised_outcome_measure,topic_area,outcome_type,qed,with_res,grade_ece,grade_3_6,grade_k_3,grade_6_9,grade_9_12,standards_21_plus,alphabetics,literacy,math,other,science,interpersonal,intrapersonal,progress,comprehension,fluency,writing,broad,narrow,researcher,developer
4359,81589,1051,Conjoint Behavioral Consultation (CBC),"Sheridan, S. M., Bovaird, J. A., Glover, T. A., Garbacz, S. A., Witte, A., & Kwon, K. (2012). A randomized trial examining the effects of conjoint behavioral consultation and the mediating role of the parent-teacher relationship. School Psychology Review, 41(1), 23Ã¢ÂÂ46.",Grant Competition,Children Identified With Or At Risk For An Emotional Disturbance,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,1,0,Social outcomes,social skills rating system (ssrs) social skills: parent report,False,203,111,92,49,41,90,97.519997,94.849998,17.75,18.389999,-.059999999,.14743054,.039999999,.67088306,,,social skills rating system (ssrs),behavior,narrow,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3515,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores social studies,False,1089,639,450,,,,.050000001,-.0099999998,,,.059999999,.059999999,.28999999,.33035758,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3528,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores math,False,1405,808,597,,,,.07,-.0099999998,,,.079999998,.079999998,.079999998,.13930237,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3523,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation science,False,2587,1469,1118,,,,24.799999,24.1,,,.039999999,.039999999,.23999999,.31434125,,,credit accumulation,science,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3514,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Literacy achievement,state test scores english language arts (ela),False,1140,672,468,,,,0,-.029999999,,,.029999999,.029999999,.63,.61864942,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3527,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores science,False,1197,669,528,,,,.1,.13,,,-.029999999,-.029999999,.58999997,.60668641,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3503,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Literacy achievement,state test scores english language arts (ela),False,1053,603,450,,,,.13,-.02,,,.15000001,.15000001,.0099999998,.016647017,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3524,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation math,False,2587,1469,1118,,,,22.799999,22.6,,,.0099999998,.0099999998,.69999999,.8012436,,,credit accumulation,math,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3502,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation math,False,2563,1468,1095,,,,21.9,20.700001,,,.079999998,.079999998,.029999999,.04602449,,,credit accumulation,math,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3536,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Literacy achievement,state test scores english language arts (ela),False,1268,721,547,,,,0,0,,,0,0,.97000003,.99998999,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3517,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores math,False,1226,717,509,,,,-.039999999,-.0099999998,,,-.029999999,-.029999999,.56,.60511863,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3512,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation science,False,2212,1285,927,,,,45.799999,44.599998,,,.050000001,.050000001,.23,.24685076,,,credit accumulation,science,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3501,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation science,False,2563,1468,1095,,,,22,21.200001,,,.050000001,.050000001,.14,.21148063,,,credit accumulation,science,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3539,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores math,False,1311,757,554,,,,-.02,.039999999,,,-.059999999,-.059999999,.31,.28407481,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3535,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation math,False,2224,1257,967,,,,47.200001,47.700001,,,-.02,-.02,.58999997,.64043403,,,credit accumulation,math,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3513,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation math,False,2212,1285,927,,,,43.900002,43.5,,,.0099999998,.0099999998,.72000003,.81665021,,,credit accumulation,math,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3525,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Literacy achievement,state test scores english language arts (ela),False,1191,672,519,,,,.1,.029999999,,,.079999998,.079999998,.12,.17202438,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3538,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores science,False,1392,811,581,,,,-.059999999,-.039999999,,,-.0099999998,-.0099999998,.79000002,.85415071,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3506,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores math,False,1263,726,537,,,,.090000004,.039999999,,,.050000001,.050000001,.31999999,.3803952,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3504,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores social studies,False,447,262,185,,,,.1,-.059999999,,,.16,.16,.090000004,.096735954,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3516,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores science,False,1269,738,531,,,,.059999999,.07,,,-.0099999998,-.0099999998,.81999999,.86062503,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3534,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,credit accumulation science,False,2224,1257,967,,,,50.599998,49.099998,,,.059999999,.059999999,.14,.16174039,,,credit accumulation,science,narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3537,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores social studies,False,1148,671,477,,,,-.12,.0099999998,,,-.13,-.13,.02,.03074054,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3505,81596,1131,Reading Apprenticeship Academic Literacy (RAAL),"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores science,False,1151,664,487,,,,.050000001,-.1,,,.14,.14,.029999999,.019596037,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3526,81596,1077,Xtreme Reading,"Somers, M. A., Corrin, W., Sepanik, S., Salinger, T., Levin, J., & Zmach, C. (2010). The Enhanced Reading Opportunities study final report: The impact of supplemental literacy courses for struggling ninth-grade readers [Analysis of Xtreme Reading] (NCEE 2010-4021). Washington, DC: National Center for Education Evaluation and Regional Assistance. ",Grant Competition,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Academic achievement,state test scores social studies,False,505,298,207,,,,.050000001,.059999999,,,-.0099999998,-.0099999998,.87,.9120695,,,multiple outcomes,literacy,broad,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4719,81599,1168,Motivational Interviewing (MI),"Strait, G. G., Smith, B. H., McQuillin, S., Terry, J., Swan, S., & Malone, P. S. (2012). A randomized trial of motivational interviewing to improve middle school studentsÃ¢ÂÂ academic performance. Journal of Community Psychology, 40(8), 1032Ã¢ÂÂ1039. doi:10.1002/jcop.21511",Grant Competition,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,1,0,0,0,Academic achievement,mathematics grades,False,102,49,53,,,,,,8.25,8.5799999,.34,.34,,.089302339,,,grades,math,narrow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
